"Phi_1","thw_1","th1_1","th2_1","chk11_1","chk21_1","chk22_1","chk31_1","chk32_1","chk33_1","Phi_2","thw_2","th1_2","th2_2","chk11_2","chk21_2","chk22_2","chk31_2","chk32_2","chk33_2","asc_2","x_female_2","x_older45_2","logLike"
0.498352502447938,0.0289899676269529,0.590655335714023,0.362545403626318,6.03247587059198,-4.57825855794687,4.00803890644987,-2.02497664596125,-1.10925828151596,4.12665672162416,0.0951400104621769,-1.8982816952148,0.528019214299603,0.571142021499987,5.95204562639136,0.263901533633581,3.58761431668001,-6.60045867086799,1.80003195068846,-0.141443146658423,-6.32816871437353,-19.7934261431092,-30.8635686163751,-7391.84526360811
0.452051162483001,0.0494966612260473,0.637178564988713,0.415220167502999,5.89658056850896,-3.87793095829319,3.05435762436121,-1.24533473460677,-3.73737770990139,1.95040765494054,0.0774225837779207,-1.90032935146781,0.52987948838407,0.560316729572139,5.95929929589319,0.2615141332043,3.58430285349925,-6.64318703846295,1.80617940358613,-0.2559699122632,-38.1343843583742,-19.7934261431092,-30.8635686163751,-6861.80639870594
0.436355338509959,0.0331474346640136,0.637541556279427,0.400621652611781,5.84502047302424,-3.92417412316665,3.09223584734655,-1.35533939553823,-3.66778676373095,1.64886027196125,0.0774225837779207,-1.90032935146781,0.52987948838407,0.560316729572139,5.95929929589319,0.2615141332043,3.58430285349925,-6.64318703846295,1.80617940358613,-0.2559699122632,-38.1343843583742,-19.7934261431092,-30.8635686163751,-6613.63215990379
0.412176288239261,0.0272283159885284,0.632737039361478,0.37456405743395,5.82253931849686,-4.10163557705675,3.26515894965488,-1.43089352448693,-3.7589921052411,0.837746824760705,0.0774225837779207,-1.90032935146781,0.52987948838407,0.560316729572139,5.95929929589319,0.2615141332043,3.58430285349925,-6.64318703846295,1.80617940358613,-0.2559699122632,-38.1343843583742,-19.7934261431092,-30.8635686163751,-6248.96925488068
0.389351041727234,0.0298594193893396,0.645640082760194,0.348234486496426,5.62735713207032,-3.69645428276488,3.09457277971354,-2.01775634925491,-3.0697207486376,0.130523989385008,0.0774225837779207,-1.90032935146781,0.52987948838407,0.560316729572139,5.95929929589319,0.2615141332043,3.58430285349925,-6.64318703846295,1.80617940358613,-0.2559699122632,-38.1343843583742,-19.7934261431092,-30.8635686163751,-5410.66679334705
0.288770959095171,-0.00936495766112062,0.66159974017072,0.335489837171139,5.23866192148158,-3.17757157336146,3.03421622228896,-2.12210635843031,-3.01889847393706,0.132334567733585,0.0774225837779207,-1.90032935146781,0.52987948838407,0.560316729572139,5.95929929589319,0.2615141332043,3.58430285349925,-6.64318703846295,1.80617940358613,-0.2559699122632,-38.1343843583742,-19.7934261431092,-30.8635686163751,-4876.4769696266
0.258645527092706,-0.0445626888289585,0.674310068851189,0.3252448888087,5.53873562031125,-3.26036236639959,3.0223428857927,-2.3492012715197,-3.02028744388792,0.136993779191883,0.0774225837779207,-1.90032935146781,0.52987948838407,0.560316729572139,5.95929929589319,0.2615141332043,3.58430285349925,-6.64318703846295,1.80617940358613,-0.2559699122632,-38.1343843583742,-19.7934261431092,-30.8635686163751,-4596.65963775637
0.334790777771569,-0.080391442932779,0.685482417795893,0.312000180092675,4.55955687059027,-2.73560861203689,3.16423867742361,-1.82833973324599,-3.16231740476816,0.131177250490216,0.0774225837779207,-1.90032935146781,0.52987948838407,0.560316729572139,5.95929929589319,0.2615141332043,3.58430285349925,-6.64318703846295,1.80617940358613,-0.2559699122632,-38.1343843583742,-19.7934261431092,-30.8635686163751,-4559.77558280969
0.344150037067578,-0.0953341454914584,0.690812389131596,0.308779600672026,4.76250155245222,-2.87653930494143,3.20337415077855,-1.90962309204585,-3.20939620206041,0.138065432810824,0.0774225837779207,-1.90032935146781,0.52987948838407,0.560316729572139,5.95929929589319,0.2615141332043,3.58430285349925,-6.64318703846295,1.80617940358613,-0.2559699122632,-38.1343843583742,-19.7934261431092,-30.8635686163751,-4346.53224979205
0.347121158459588,-0.0947226392647874,0.699587463714743,0.299322150120089,4.98224730480047,-2.98817067218115,3.42451145313065,-2.00656404793339,-3.43728382650991,0.130761841088222,0.0774225837779207,-1.90032935146781,0.52987948838407,0.560316729572139,5.95929929589319,0.2615141332043,3.58430285349925,-6.64318703846295,1.80617940358613,-0.2559699122632,-38.1343843583742,-19.7934261431092,-30.8635686163751,-4218.04486185747
0.326922973962659,-0.0730797503821669,0.701096984122781,0.299174251672166,5.26468002548884,-3.17813943866599,3.61060777838136,-2.10540519127466,-3.62177669660352,0.135761213260352,0.0774225837779207,-1.90032935146781,0.52987948838407,0.560316729572139,5.95929929589319,0.2615141332043,3.58430285349925,-6.64318703846295,1.80617940358613,-0.2559699122632,-38.1343843583742,-19.7934261431092,-30.8635686163751,-4122.66392849909
0.306910806104724,-0.0256603647545098,0.71162064123357,0.288399226303593,5.5723673404757,-3.44483750060786,3.95252451566727,-2.14216972192604,-3.96664058833117,0.132421290929362,0.0761145694598622,-1.90035111014273,0.532776970720674,0.554062905112463,5.95904761166968,0.261621975596568,3.58426734784575,-6.64341694850923,1.80625439101678,-0.256176991315396,-38.1338340048805,-19.7934262240255,-30.8635687512024,-3998.72976275555
0.255808678144015,0.0992480203647873,0.726188319878319,0.273392563854908,5.87992786932215,-3.93741253311519,4.44378147188072,-1.949442707267,-4.4598150919811,0.126734889886054,0.479441597505501,-1.89914544488357,-0.350821069018382,2.50467331990913,6.04081051228486,0.224195384601958,3.6015009389521,-6.56759176906198,1.77628430068876,-0.182968819631867,-37.8885254224476,-19.7934047575427,-30.8635356801137,-3895.79078520059
0.175981445421199,0.291287728041123,0.743565967128487,0.256223485965208,6.45387811420977,-4.98685565814307,5.24821187705418,-1.45945821967555,-5.25761383452621,0.120369056637037,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3852.79632533604
0.181845415380593,0.298354696549878,0.722171476888372,0.277321201991015,6.29244315505266,-5.21669322538196,4.77599054185175,-1.08302409209485,-4.78998186442076,0.116206756053815,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3838.33766308518
0.192885998386059,0.281878079644631,0.722277540719675,0.277728791065623,6.29639846548521,-5.21467578667805,4.77872504387412,-1.08189079612801,-4.77866674238223,0.119184516349428,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3838.28866391659
0.193008786061617,0.289948465911971,0.722201591556459,0.277363688964259,6.29637920753289,-5.21474981522632,4.77861939147801,-1.08229902503985,-4.77911287115968,0.11598421391197,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3830.44972643627
0.188211777989565,0.304667230080535,0.722298283246142,0.27751142885341,6.29754389523609,-5.21566545746749,4.77773703334491,-1.08873503930106,-4.78295037527915,0.115480307760611,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3828.50993041877
0.188270074896139,0.306119538058342,0.722267363274207,0.277359385324731,6.2982842494648,-5.21483358811146,4.77773578790994,-1.0848305118447,-4.78296054143803,0.11401131765251,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3825.4687048755
0.185474385710374,0.311577321626538,0.72237975937891,0.277393504549952,6.30214641486637,-5.21509445148293,4.77786965890533,-1.09058802126419,-4.7827836318243,0.113767990456336,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3824.14835864773
